,lat,lon,value,year
1479132,46.958333333333336,7.4375,0.0,2047
1501352,46.958333333333336,7.4375,0.0,2048
1523572,46.958333333333336,7.4375,0.0,2049
1545792,46.958333333333336,7.4375,0.0,2050
1568012,46.958333333333336,7.4375,0.0,2051
1590232,46.958333333333336,7.4375,0.0,2052
1612452,46.958333333333336,7.4375,3.0,2053
1634672,46.958333333333336,7.4375,0.0,2054
1656892,46.958333333333336,7.4375,0.0,2055
1679112,46.958333333333336,7.4375,0.0,2056
1701332,46.958333333333336,7.4375,0.0,2057
1723552,46.958333333333336,7.4375,0.0,2058
1745772,46.958333333333336,7.4375,0.0,2059
1767992,46.958333333333336,7.4375,0.0,2060
1790212,46.958333333333336,7.4375,0.0,2061
1812432,46.958333333333336,7.4375,0.0,2062
1834652,46.958333333333336,7.4375,0.0,2063
1856872,46.958333333333336,7.4375,0.0,2064
1879092,46.958333333333336,7.4375,0.0,2065
1901312,46.958333333333336,7.4375,1.0,2066
1923532,46.958333333333336,7.4375,0.0,2067
1945752,46.958333333333336,7.4375,0.0,2068
1967972,46.958333333333336,7.4375,0.0,2069
1990192,46.958333333333336,7.4375,0.0,2070
2012412,46.958333333333336,7.4375,1.0,2071
2034632,46.958333333333336,7.4375,1.0,2072
2056852,46.958333333333336,7.4375,1.0,2073
2079072,46.958333333333336,7.4375,0.0,2074
2101292,46.958333333333336,7.4375,1.0,2075
2123512,46.958333333333336,7.4375,0.0,2076
2145732,46.958333333333336,7.4375,0.0,2077
2167952,46.958333333333336,7.4375,0.0,2078
2190172,46.958333333333336,7.4375,3.0,2079
2212392,46.958333333333336,7.4375,3.0,2080
2234612,46.958333333333336,7.4375,0.0,2081
2256832,46.958333333333336,7.4375,0.0,2082
2279052,46.958333333333336,7.4375,0.0,2083
2301272,46.958333333333336,7.4375,0.0,2084
2323492,46.958333333333336,7.4375,0.0,2085
2345712,46.958333333333336,7.4375,0.0,2086
2367932,46.958333333333336,7.4375,0.0,2087
2390152,46.958333333333336,7.4375,0.0,2088
2412372,46.958333333333336,7.4375,0.0,2089
2434592,46.958333333333336,7.4375,0.0,2090
2456812,46.958333333333336,7.4375,0.0,2091
2479032,46.958333333333336,7.4375,0.0,2092
2501252,46.958333333333336,7.4375,0.0,2093
2523472,46.958333333333336,7.4375,0.0,2094
2545692,46.958333333333336,7.4375,0.0,2095
2567912,46.958333333333336,7.4375,0.0,2096
2590132,46.958333333333336,7.4375,0.0,2097
2612352,46.958333333333336,7.4375,0.0,2098
2634572,46.958333333333336,7.4375,0.0,2099
2656792,46.958333333333336,7.4375,1.0,1981
2679012,46.958333333333336,7.4375,2.0,1982
2701232,46.958333333333336,7.4375,2.0,1983
2723452,46.958333333333336,7.4375,1.0,1984
2745672,46.958333333333336,7.4375,9.0,1985
2767892,46.958333333333336,7.4375,11.0,1986
2790112,46.958333333333336,7.4375,2.0,1987
2812332,46.958333333333336,7.4375,6.0,1988
2834552,46.958333333333336,7.4375,1.0,1989
2856772,46.958333333333336,7.4375,5.0,1990
2878992,46.958333333333336,7.4375,10.0,1991
2901212,46.958333333333336,7.4375,5.0,1992
2923432,46.958333333333336,7.4375,4.0,1993
2945652,46.958333333333336,7.4375,2.0,1994
2967872,46.958333333333336,7.4375,14.0,1995
